Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
39,Yes,Travel_Rarely,1173,Human Resources,19,3,Human Resources,1,498,2,Male,30,3,2,Manager,1,Married,8385,16308,4,Y,Yes,25,3,2,80,1,9,5,4,7,4,3,1
24,No,Travel_Rarely,128,Sales,27,2,Marketing,1,499,1,Female,86,2,5,Manager,3,Married,16432,19598,0,Y,No,20,4,4,80,3,6,6,2,5,3,4,2
29,Yes,Travel_Rarely,736,Research & Development,25,3,Other,1,500,3,Female,79,1,1,Healthcare Representative,4,Single,5982,21102,2,Y,Yes,25,3,4,80,0,2,4,2,2,1,2,1
32,No,Travel_Rarely,1346,Sales,25,4,Medical,1,501,2,Male,76,4,2,Sales Representative,4,Divorced,7697,22490,5,Y,No,15,3,2,80,2,2,5,2,2,1,1,2
36,Yes,Travel_Rarely,1140,Research & Development,23,3,Other,1,502,3,Male,80,2,2,Healthcare Representative,4,Single,7804,8546,1,Y,Yes,22,3,1,80,2,7,2,3,1,1,0,1
55,No,Travel_Rarely,578,Research & Development,10,2,Life Sciences,1,503,3,Male,43,2,5,Manager,4,Single,15905,7709,4,Y,No,23,3,4,80,1,18,0,1,14,13,14,1
20,No,Travel_Rarely,120,Research & Development,8,1,Marketing,1,504,2,Male,53,3,4,Healthcare Representative,1,Divorced,13773,6167,3,Y,No,14,3,1,80,1,2,0,2,2,0,2,2
20,Yes,Travel_Rarely,1418,Human Resources,11,3,Marketing,1,505,1,Female,60,4,1,Manager,2,Married,5467,22207,6,Y,Yes,24,3,4,80,1,2,5,4,2,2,0,0
51,No,Travel_Rarely,1396,Research & Development,9,3,Life Sciences,1,506,3,Male,67,1,2,Laboratory Technician,3,Married,9903,23767,4,Y,No,20,3,1,80,0,8,2,3,8,7,3,5
43,No,Travel_Rarely,535,Research & Development,9,2,Human Resources,1,507,2,Male,60,2,2,Manager,4,Married,8392,3420,1,Y,No,12,3,2,80,1,7,3,3,1,1,1,1
36,No,Travel_Rarely,1495,Research & Development,3,4,Other,1,508,2,Female,95,4,1,Laboratory Technician,1,Divorced,6139,19427,4,Y,Yes,25,3,1,80,1,4,1,2,0,0,0,0
52,No,Travel_Rarely,1356,Research & Development,3,1,Medical,1,509,2,Female,81,1,2,Manager,4,Divorced,9275,20159,1,Y,No,18,3,3,80,2,3,4,4,0,0,0,0
25,Yes,Travel_Rarely,854,Research & Development,23,5,Other,1,510,1,Female,97,4,5,Laboratory Technician,3,Married,16044,24793,4,Y,Yes,11,3,3,80,0,7,5,3,5,5,3,4
23,No,Travel_Rarely,1258,Sales,26,3,Marketing,1,511,1,Male,64,4,4,Sales Representative,1,Divorced,14352,14656,6,Y,No,23,3,1,80,1,5,5,1,5,4,4,1
57,No,Travel_Frequently,857,Research & Development,28,2,Marketing,1,512,2,Male,67,3,1,Research Scientist,2,Married,5944,13102,6,Y,No,20,3,3,80,2,1,3,2,1,1,0,0
31,No,Travel_Rarely,681,Sales,10,2,Technical Degree,1,513,2,Female,85,2,2,Manager,2,Married,8093,21744,9,Y,No,22,3,2,80,0,10,5,3,6,6,3,1
19,No,Travel_Rarely,1340,Research & Development,29,3,Life Sciences,1,514,4,Female,67,4,2,Laboratory Technician,2,Single,6603,13155,6,Y,No,16,4,2,80,0,1,3,3,0,0,0,0
36,Yes,Travel_Rarely,898,Sales,19,2,Marketing,1,515,3,Male,67,2,2,Sales Representative,1,Single,8920,21544,4,Y,Yes,23,4,1,80,1,7,4,4,7,7,4,1
31,No,Travel_Rarely,214,Research & Development,18,4,Medical,1,516,3,Female,90,3,1,Research Director,4,Single,6612,15517,5,Y,No,24,3,4,80,1,4,1,4,1,1,1,1
53,No,Travel_Frequently,1166,Research & Development,26,2,Life Sciences,1,517,4,Male,79,2,4,Manager,3,Married,16397,9109,5,Y,No,18,3,3,80,1,16,2,1,2,1,0,1
18,Yes,Travel_Frequently,960,Research & Development,6,3,Medical,1,518,1,Male,88,3,1,Research Scientist,2,Married,6606,14178,3,Y,No,11,3,3,80,0,0,5,1,0,0,0,0
35,No,Travel_Rarely,628,Sales,18,3,Technical Degree,1,519,2,Female,46,4,1,Manager,4,Single,6225,4847,5,Y,No,23,3,3,80,1,4,1,4,1,0,1,0
27,No,Travel_Rarely,1092,Sales,27,3,Medical,1,520,4,Male,44,2,2,Sales Representative,1,Married,9441,26697,3,Y,No,14,3,3,80,1,7,3,2,5,2,4,2
56,No,Non-Travel,1498,Research & Development,5,3,Technical Degree,1,521,1,Female,39,1,2,Research Scientist,1,Married,10878,14617,1,Y,No,20,3,3,80,1,7,1,2,1,1,0,1
32,Yes,Travel_Rarely,1050,Sales,8,4,Marketing,1,522,2,Male,73,2,2,Sales Executive,2,Married,8999,12365,6,Y,No,22,3,4,80,2,7,4,2,7,3,4,6
28,No,Travel_Rarely,1190,Research & Development,3,5,Human Resources,1,523,3,Male,54,1,1,Manager,2,Divorced,5037,5841,1,Y,No,16,3,2,80,2,3,6,3,2,2,1,1
23,No,Non-Travel,1319,Sales,19,3,Other,1,524,2,Male,85,3,1,Sales Representative,4,Divorced,5334,14628,8,Y,No,18,4,3,80,0,0,1,1,0,0,0,0
51,No,Travel_Rarely,1214,Research & Development,19,2,Technical Degree,1,525,3,Female,71,4,2,Laboratory Technician,1,Married,10061,7074,6,Y,Yes,24,3,1,80,2,10,2,1,0,0,0,0
56,Yes,Travel_Frequently,1281,Research & Development,25,1,Life Sciences,1,526,2,Male,54,3,2,Manager,2,Married,9225,15234,5,Y,No,15,3,2,80,1,0,6,4,0,0,0,0
24,No,Travel_Frequently,1079,Research & Development,23,2,Marketing,1,527,3,Male,31,3,3,Laboratory Technician,3,Divorced,11168,17774,3,Y,No,12,3,1,80,0,4,2,4,0,0,0,0
20,No,Travel_Frequently,551,Sales,6,3,Other,1,528,3,Male,64,4,4,Sales Representative,3,Divorced,13578,13526,7,Y,No,23,3,3,80,0,2,4,1,0,0,0,0
29,No,Travel_Rarely,533,Human Resources,17,2,Life Sciences,1,529,3,Female,76,4,2,Human Resources,2,Divorced,8506,14341,3,Y,Yes,14,3,1,80,1,0,1,4,0,0,0,0
22,No,Travel_Rarely,770,Sales,2,3,Technical Degree,1,530,4,Female,87,2,2,Sales Executive,4,Single,8649,11101,6,Y,Yes,21,3,3,80,1,4,0,2,1,1,1,1
59,No,Travel_Rarely,370,Sales,5,2,Human Resources,1,531,4,Male,34,2,1,Sales Representative,1,Divorced,3338,13919,6,Y,No,20,3,4,80,0,6,6,3,1,1,1,1
18,Yes,Travel_Rarely,1363,Research & Development,6,3,Marketing,1,532,2,Male,76,1,3,Research Scientist,1,Married,13660,13003,8,Y,No,11,3,3,80,0,0,2,3,0,0,0,0
44,Yes,Travel_Frequently,809,Research & Development,4,2,Other,1,533,4,Male,76,2,3,Laboratory Technician,1,Married,10741,22981,1,Y,No,21,4,2,80,1,8,6,4,8,7,6,1
24,No,Non-Travel,590,Research & Development,11,3,Technical Degree,1,534,2,Male,46,4,1,Research Scientist,2,Single,6184,12678,7,Y,No,20,3,2,80,2,0,5,2,0,0,0,0
30,No,Travel_Rarely,1366,Research & Development,18,2,Marketing,1,535,1,Male,39,4,1,Research Director,1,Divorced,4767,6412,8,Y,No,14,3,1,80,1,0,6,4,0,0,0,0
31,Yes,Travel_Frequently,751,Research & Development,9,1,Technical Degree,1,536,2,Female,80,2,1,Laboratory Technician,3,Married,6062,10522,1,Y,Yes,25,3,4,80,0,2,0,1,0,0,0,0
38,No,Travel_Rarely,876,Research & Development,28,1,Other,1,537,3,Male,98,2,2,Healthcare Representative,4,Single,9074,14439,7,Y,No,15,3,4,80,1,7,0,3,5,0,3,1
40,No,Travel_Rarely,1253,Research & Development,1,2,Technical Degree,1,538,4,Male,88,2,3,Research Director,3,Married,11757,2810,5,Y,No,18,3,3,80,1,11,5,2,1,1,0,1
18,Yes,Travel_Rarely,1479,Research & Development,12,3,Marketing,1,539,2,Female,62,3,2,Manufacturing Director,4,Single,8426,16944,6,Y,Yes,21,3,4,80,0,0,1,3,0,0,0,0
22,No,Travel_Rarely,853,Sales,19,3,Life Sciences,1,540,4,Female,51,3,1,Sales Executive,2,Married,6933,24760,1,Y,No,11,4,3,80,0,4,1,1,4,3,4,2
48,No,Travel_Rarely,375,Research & Development,7,3,Life Sciences,1,541,2,Male,42,1,1,Research Director,2,Divorced,4032,7157,1,Y,No,17,4,4,80,2,5,2,3,1,1,0,1
50,No,Travel_Frequently,1031,Research & Development,9,1,Human Resources,1,542,1,Female,92,2,2,Manufacturing Director,1,Divorced,9515,7153,1,Y,No,19,3,3,80,0,9,5,4,5,3,1,3
60,No,Travel_Rarely,1393,Research & Development,23,1,Medical,1,543,1,Female,93,3,1,Research Director,3,Single,4287,8867,9,Y,No,21,3,3,80,1,4,6,3,2,2,1,1
31,No,Travel_Frequently,674,Sales,21,4,Medical,1,544,1,Male,52,2,1,Sales Executive,3,Divorced,6004,9691,0,Y,No,24,3,3,80,1,0,1,1,0,0,0,0
36,Yes,Travel_Rarely,547,Research & Development,5,4,Technical Degree,1,545,3,Female,37,2,1,Research Scientist,2,Single,6252,5670,4,Y,Yes,18,3,1,80,1,0,6,2,0,0,0,0
32,Yes,Travel_Rarely,919,Sales,18,4,Medical,1,546,4,Male,81,3,4,Sales Executive,1,Married,13114,25121,8,Y,No,13,3,4,80,0,12,3,4,3,1,3,2
41,Yes,Travel_Frequently,999,Research & Development,29,2,Other,1,547,1,Male,42,1,1,Research Scientist,4,Divorced,6070,5405,1,Y,No,14,3,4,80,0,7,2,1,2,1,2,2
20,Yes,Travel_Rarely,588,Research & Development,4,3,Human Resources,1,548,4,Female,44,2,3,Research Director,2,Single,11328,12242,3,Y,Yes,16,3,1,80,1,2,5,1,0,0,0,0
43,No,Travel_Rarely,1183,Research & Development,3,2,Technical Degree,1,549,2,Male,33,2,2,Laboratory Technician,4,Married,11322,16183,8,Y,No,13,3,3,80,1,7,1,2,0,0,0,0
38,Yes,Travel_Rarely,1411,Research & Development,25,3,Marketing,1,550,2,Female,39,4,3,Research Scientist,1,Single,10958,5643,6,Y,No,17,3,4,80,1,12,6,4,1,0,0,1
49,No,Travel_Rarely,1491,Research & Development,11,4,Marketing,1,551,3,Male,80,1,2,Healthcare Representative,4,Single,7134,23210,8,Y,No,24,3,3,80,3,14,3,4,6,5,4,3
60,Yes,Travel_Rarely,1063,Sales,29,4,Life Sciences,1,552,4,Male,83,1,2,Manager,3,Married,10140,11548,8,Y,Yes,13,3,2,80,2,15,1,3,0,0,0,0
56,No,Travel_Frequently,812,Research & Development,8,3,Marketing,1,553,3,Female,40,2,2,Manager,4,Divorced,8521,13479,3,Y,No,11,3,4,80,0,10,2,1,9,2,9,1
30,No,Travel_Rarely,701,Research & Development,12,3,Human Resources,1,554,3,Female,42,1,1,Manufacturing Director,1,Single,7524,14964,8,Y,No,22,3,3,80,1,3,5,4,3,2,2,1
43,No,Travel_Rarely,750,Sales,17,3,Marketing,1,555,2,Male,77,1,1,Manager,2,Single,3660,15423,7,Y,No,17,3,3,80,1,0,2,3,0,0,0,0
27,Yes,Travel_Rarely,796,Sales,7,3,Technical Degree,1,556,3,Male,67,2,2,Sales Representative,2,Single,7635,7118,3,Y,Yes,16,3,4,80,1,5,5,1,0,0,0,0
36,No,Travel_Rarely,1253,Sales,15,4,Technical Degree,1,557,1,Female,65,4,3,Manager,4,Married,10635,5911,5,Y,No,25,3,1,80,0,12,6,3,0,0,0,0
49,No,Travel_Frequently,1339,Research & Development,26,3,Other,1,558,4,Female,69,2,1,Healthcare Representative,1,Married,3796,11616,3,Y,Yes,17,3,4,80,1,5,0,3,5,4,3,2
56,No,Travel_Rarely,402,Sales,12,1,Other,1,559,2,Male,51,1,2,Sales Executive,3,Single,8272,13814,8,Y,No,24,3,3,80,1,11,5,3,3,0,2,2
45,No,Travel_Rarely,271,Research & Development,22,3,Medical,1,560,3,Male,83,3,1,Research Director,4,Married,5496,15250,2,Y,No,20,3,4,80,3,0,2,3,0,0,0,0
38,No,Travel_Frequently,483,Human Resources,2,3,Technical Degree,1,561,1,Female,51,4,5,Manager,1,Single,16330,3067,8,Y,No,13,3,3,80,0,16,3,2,6,5,4,6
20,No,Non-Travel,120,Research & Development,17,2,Human Resources,1,562,2,Male,38,2,1,Laboratory Technician,4,Divorced,5212,7474,8,Y,No,20,3,3,80,1,2,6,3,1,1,1,0
48,No,Travel_Rarely,1290,Research & Development,17,4,Marketing,1,563,3,Male,40,1,1,Research Director,3,Single,5148,10329,5,Y,Yes,19,3,1,80,0,0,3,1,0,0,0,0
45,No,Travel_Rarely,585,Research & Development,1,5,Other,1,564,3,Female,75,1,2,Research Director,1,Married,9318,24040,5,Y,No,18,3,4,80,1,6,0,2,2,2,1,1
29,No,Travel_Rarely,801,Human Resources,24,3,Other,1,565,1,Male,97,1,2,Human Resources,4,Married,8373,18204,5,Y,Yes,25,3,4,80,0,10,0,4,8,6,3,1
35,No,Travel_Rarely,1018,Sales,4,3,Other,1,566,1,Male,94,4,2,Sales Representative,3,Single,8883,8330,7,Y,No,24,3,4,80,0,5,3,2,3,1,3,3
48,Yes,Travel_Rarely,264,Research & Development,23,2,Other,1,567,3,Male,89,4,2,Research Scientist,4,Married,8046,10186,2,Y,No,23,3,2,80,1,8,5,4,8,0,8,2
57,No,Travel_Rarely,522,Research & Development,21,3,Human Resources,1,568,2,Female,36,4,2,Manufacturing Director,4,Single,9765,18311,4,Y,No,25,3,1,80,0,11,6,1,5,3,4,2
54,No,Travel_Rarely,550,Research & Development,26,3,Technical Degree,1,569,1,Male,74,3,2,Research Director,1,Single,7185,22887,1,Y,Yes,14,3,4,80,0,5,6,4,5,1,5,1
59,Yes,Travel_Frequently,1349,Research & Development,22,2,Marketing,1,570,4,Female,43,3,3,Laboratory Technician,4,Single,12026,22675,4,Y,No,11,3,1,80,0,8,3,4,1,0,0,0
20,Yes,Travel_Frequently,766,Research & Development,2,3,Medical,1,571,4,Female,52,1,5,Laboratory Technician,2,Married,16456,5071,2,Y,No,24,3,2,80,3,2,4,4,1,1,0,1
56,No,Travel_Rarely,157,Sales,14,2,Other,1,572,2,Male,73,1,4,Sales Representative,1,Divorced,14926,8124,3,Y,No,16,3,4,80,1,12,1,1,12,10,7,5
34,No,Travel_Rarely,178,Research & Development,13,4,Marketing,1,573,2,Female,32,3,1,Research Director,4,Single,6609,17824,4,Y,No,11,3,1,80,1,3,2,1,3,3,2,2
39,Yes,Travel_Rarely,582,Research & Development,13,3,Life Sciences,1,574,4,Female,39,4,2,Healthcare Representative,3,Married,9540,13620,4,Y,Yes,23,3,2,80,3,6,3,3,3,3,2,0
36,No,Travel_Rarely,455,Sales,19,4,Medical,1,575,4,Male,31,4,3,Manager,4,Divorced,12048,12642,6,Y,Yes,17,3,3,80,0,11,3,4,2,2,0,2
48,No,Travel_Rarely,758,Research & Development,16,2,Life Sciences,1,576,4,Female,70,4,3,Manufacturing Director,3,Single,9406,14860,0,Y,No,13,3,4,80,1,15,4,1,5,1,2,5
52,No,Travel_Rarely,494,Research & Development,23,2,Technical Degree,1,577,4,Male,44,1,3,Laboratory Technician,1,Married,12035,5669,9,Y,Yes,25,3,2,80,1,14,3,2,4,0,4,1
31,No,Travel_Frequently,467,Research & Development,10,1,Technical Degree,1,578,2,Male,58,1,2,Research Scientist,2,Single,8360,13825,0,Y,Yes,15,4,1,80,0,5,4,1,0,0,0,0
41,No,Travel_Rarely,501,Research & Development,21,2,Technical Degree,1,579,1,Male,57,2,1,Healthcare Representative,2,Married,8688,11620,0,Y,No,25,3,4,80,0,6,0,2,6,4,6,5
22,No,Travel_Rarely,330,Sales,21,2,Human Resources,1,580,2,Male,62,3,3,Sales Representative,4,Single,10029,4290,3,Y,No,11,3,3,80,1,4,4,1,4,3,0,2
43,Yes,Travel_Frequently,641,Research & Development,15,3,Life Sciences,1,581,2,Female,72,2,2,Manager,3,Married,10050,25230,0,Y,Yes,16,3,1,80,1,7,2,1,7,4,4,3
51,No,Travel_Frequently,669,Sales,11,3,Technical Degree,1,582,3,Male,58,4,2,Sales Representative,2,Married,8425,14991,1,Y,Yes,12,3,2,80,1,6,0,3,6,4,6,4
21,No,Travel_Rarely,830,Research & Development,27,4,Marketing,1,583,4,Male,95,3,2,Manager,2,Married,9913,7982,6,Y,No,14,3,3,80,1,3,6,1,0,0,0,0
38,No,Travel_Rarely,297,Research & Development,7,1,Marketing,1,584,4,Male,57,1,1,Healthcare Representative,2,Married,5566,6788,4,Y,Yes,22,3,4,80,0,2,1,2,0,0,0,0
51,No,Travel_Rarely,448,Research & Development,8,3,Other,1,585,4,Male,61,4,1,Healthcare Representative,4,Single,5402,15289,4,Y,No,17,3,4,80,0,4,6,2,1,1,0,0
52,No,Travel_Frequently,159,Sales,23,1,Technical Degree,1,586,4,Male,81,2,3,Sales Executive,1,Divorced,12089,21967,9,Y,No,13,3,3,80,2,9,6,3,0,0,0,0
31,Yes,Travel_Rarely,866,Research & Development,26,3,Marketing,1,587,2,Female,70,2,1,Manager,3,Married,4535,24540,0,Y,Yes,11,3,1,80,1,5,4,2,1,0,1,1
25,No,Travel_Rarely,905,Research & Development,13,3,Marketing,1,588,3,Female,54,3,1,Manager,4,Married,5795,3546,2,Y,No,17,3,4,80,0,3,0,2,3,0,1,3
35,No,Non-Travel,954,Research & Development,11,1,Other,1,589,2,Male,96,1,3,Research Director,3,Married,13958,20102,8,Y,No,22,3,1,80,2,12,3,1,0,0,0,0
43,Yes,Travel_Frequently,584,Research & Development,10,1,Technical Degree,1,590,2,Male,71,1,5,Research Director,4,Married,18235,22906,8,Y,No,16,4,3,80,3,16,4,4,3,3,1,0
23,No,Travel_Rarely,360,Human Resources,25,2,Technical Degree,1,591,2,Male,76,1,1,Manager,4,Divorced,4108,16434,3,Y,No,14,3,1,80,1,3,6,3,3,3,0,3
47,Yes,Travel_Frequently,902,Research & Development,3,3,Technical Degree,1,592,2,Male,87,3,3,Research Scientist,3,Married,10141,23131,0,Y,No,15,3,2,80,1,11,0,2,1,1,0,0
38,No,Travel_Rarely,149,Human Resources,4,3,Technical Degree,1,593,1,Female,31,2,2,Human Resources,4,Married,8585,21706,0,Y,Yes,13,3,3,80,1,7,1,1,4,0,3,4
21,Yes,Travel_Frequently,107,Sales,4,3,Life Sciences,1,594,2,Male,91,4,5,Sales Executive,1,Single,17043,2287,5,Y,No,19,4,3,80,0,3,6,3,1,1,0,1
55,No,Travel_Rarely,905,Research & Development,19,5,Medical,1,595,3,Male,86,3,2,Laboratory Technician,2,Single,9082,2860,0,Y,No,18,3,3,80,0,4,1,1,0,0,0,0
58,No,Travel_Frequently,482,Research & Development,15,2,Human Resources,1,596,4,Male,51,1,4,Research Director,1,Married,15035,10645,4,Y,No,15,3,1,80,1,10,4,2,4,2,4,4
35,No,Travel_Rarely,771,Sales,3,4,Human Resources,1,597,2,Female,37,3,3,Sales Representative,3,Married,12411,17792,2,Y,No,17,3,3,80,0,7,0,3,1,1,1,1
55,No,Travel_Frequently,1205,Sales,27,4,Medical,1,598,4,Female,86,4,1,Sales Representative,4,Single,6082,5531,3,Y,No,24,4,2,80,1,3,5,4,2,0,2,0
51,No,Travel_Rarely,964,Research & Development,8,3,Medical,1,599,1,Male,94,2,2,Research Scientist,2,Single,9216,16894,6,Y,Yes,15,3,4,80,1,12,1,1,1,0,1,1
51,No,Travel_Rarely,1389,Research & Development,18,3,Technical Degree,1,600,4,Female,74,2,1,Laboratory Technician,1,Married,6342,17762,0,Y,No,25,3,1,80,0,0,2,1,0,0,0,0
46,No,Travel_Rarely,410,Research & Development,24,4,Other,1,601,4,Female,46,3,1,Laboratory Technician,1,Single,6141,18889,1,Y,No,25,3,3,80,1,9,5,1,1,1,1,1
26,No,Travel_Rarely,1327,Research & Development,7,2,Human Resources,1,602,2,Male,94,2,1,Healthcare Representative,4,Single,6779,11241,0,Y,No,14,3,1,80,2,7,3,2,0,0,0,0
51,Yes,Travel_Rarely,1344,Sales,3,2,Technical Degree,1,603,1,Female,47,3,3,Sales Representative,3,Single,12607,3927,8,Y,Yes,16,3,1,80,0,11,0,2,3,1,2,3
50,No,Travel_Rarely,242,Research & Development,2,1,Marketing,1,604,3,Male,77,1,1,Healthcare Representative,2,Married,4959,17709,1,Y,No,18,3,4,80,1,2,6,3,0,0,0,0
56,No,Travel_Rarely,978,Research & Development,6,3,Human Resources,1,605,2,Female,48,4,2,Manufacturing Director,1,Married,9911,17801,5,Y,Yes,18,3,1,80,0,0,0,3,0,0,0,0
54,No,Travel_Rarely,234,Sales,10,3,Marketing,1,606,1,Male,94,3,2,Manager,3,Divorced,8140,24885,6,Y,No,25,3,3,80,1,2,2,4,2,1,0,1
21,No,Travel_Rarely,714,Sales,8,2,Other,1,607,4,Female,53,1,2,Manager,2,Married,9016,25428,7,Y,No,19,4,2,80,2,3,4,4,1,0,1,1
48,No,Travel_Rarely,378,Sales,24,3,Marketing,1,608,4,Male,88,4,3,Manager,1,Divorced,12421,21408,1,Y,No,18,3,1,80,2,6,5,3,3,0,2,0
23,Yes,Travel_Rarely,185,Research & Development,15,1,Life Sciences,1,609,1,Male,32,2,4,Research Scientist,4,Married,15802,21788,7,Y,No,14,3,2,80,0,5,5,4,5,0,5,0
27,No,Travel_Rarely,944,Research & Development,13,4,Medical,1,610,3,Male,37,2,2,Manufacturing Director,2,Married,9783,23152,2,Y,Yes,24,3,1,80,2,9,0,2,2,0,0,1
33,Yes,Travel_Frequently,457,Research & Development,22,3,Technical Degree,1,611,2,Female,77,2,3,Manufacturing Director,3,Married,10397,14196,5,Y,No,24,3,4,80,1,10,1,3,5,5,2,0
44,No,Travel_Rarely,363,Sales,3,3,Medical,1,612,1,Female,91,4,1,Sales Executive,3,Married,5306,18968,1,Y,Yes,25,3,2,80,1,4,3,2,4,0,0,2
39,Yes,Travel_Rarely,1362,Research & Development,12,3,Technical Degree,1,613,1,Male,33,2,4,Research Scientist,1,Single,14621,3447,3,Y,Yes,11,3,1,80,0,18,4,3,1,1,0,0
34,No,Non-Travel,351,Research & Development,13,3,Human Resources,1,614,3,Male,66,4,2,Manufacturing Director,4,Divorced,9703,7414,7,Y,Yes,23,3,4,80,0,9,0,1,0,0,0,0
31,No,Travel_Rarely,953,Sales,7,5,Medical,1,615,1,Female,48,4,3,Sales Representative,2,Single,9917,26046,6,Y,No,22,4,1,80,0,10,4,2,2,2,1,1
46,No,Travel_Rarely,1378,Research & Development,14,3,Marketing,1,616,4,Male,61,3,3,Research Director,2,Single,10180,9098,0,Y,No,12,3,3,80,0,9,0,1,0,0,0,0
37,No,Travel_Rarely,1137,Human Resources,13,3,Other,1,617,3,Male,33,4,2,Human Resources,3,Married,10132,21911,9,Y,No,13,3,1,80,0,0,0,1,0,0,0,0
37,Yes,Travel_Frequently,321,Human Resources,13,3,Human Resources,1,618,3,Male,76,2,1,Human Resources,2,Married,5507,6575,9,Y,No,12,3,2,80,0,2,3,4,2,0,0,0
19,No,Travel_Frequently,699,Research & Development,13,1,Other,1,619,4,Male,92,2,1,Research Scientist,3,Married,6001,16436,5,Y,No,15,3,2,80,1,1,2,1,1,1,1,1
47,No,Travel_Rarely,1171,Sales,25,3,Marketing,1,620,1,Male,87,3,1,Sales Executive,3,Divorced,5219,10660,5,Y,No,24,3,1,80,1,3,4,4,2,0,1,1
30,Yes,Travel_Rarely,969,Research & Development,25,2,Other,1,621,3,Female,36,2,1,Manager,2,Married,4775,7999,5,Y,No,12,3,4,80,0,1,2,2,1,1,1,1
31,No,Travel_Rarely,1479,Research & Development,20,4,Marketing,1,622,3,Female,99,2,1,Healthcare Representative,4,Single,7118,20164,5,Y,No,13,3,4,80,0,2,3,2,2,1,1,1
28,No,Travel_Rarely,624,Human Resources,21,1,Marketing,1,623,2,Female,55,1,1,Manager,4,Single,6105,4873,2,Y,No,19,3,1,80,0,7,5,4,7,2,4,5
46,No,Travel_Rarely,1365,Research & Development,8,4,Other,1,624,2,Male,93,2,2,Healthcare Representative,4,Married,7773,4841,8,Y,No,11,3,3,80,0,7,3,3,2,1,2,0
57,No,Non-Travel,671,Research & Development,23,3,Medical,1,625,3,Female,37,4,1,Healthcare Representative,1,Married,2636,20167,8,Y,No,19,3,4,80,1,0,1,1,0,0,0,0
35,No,Travel_Rarely,485,Human Resources,6,3,Human Resources,1,626,1,Female,50,2,2,Human Resources,3,Married,7482,20802,7,Y,Yes,11,3,2,80,3,5,0,4,4,1,2,4
34,Yes,Non-Travel,1082,Research & Development,12,3,Other,1,627,1,Male,30,1,4,Healthcare Representative,4,Divorced,15592,18457,0,Y,No,24,3,3,80,1,16,6,1,10,6,10,5
43,No,Travel_Rarely,318,Sales,21,3,Life Sciences,1,628,4,Female,53,2,1,Sales Representative,1,Single,5925,17795,0,Y,Yes,24,4,2,80,0,2,1,4,2,2,1,1
45,No,Travel_Frequently,1398,Sales,9,2,Other,1,629,4,Male,80,3,2,Sales Representative,4,Single,8609,4906,9,Y,No,22,4,3,80,0,12,1,2,0,0,0,0
34,No,Travel_Rarely,126,Research & Development,19,3,Life Sciences,1,630,3,Female,42,3,2,Laboratory Technician,1,Single,6836,5267,1,Y,No,20,3,4,80,1,12,2,3,0,0,0,0
47,Yes,Travel_Frequently,327,Sales,8,3,Medical,1,631,1,Male,80,1,1,Sales Executive,2,Divorced,6434,21771,1,Y,No,23,3,4,80,0,1,0,2,1,0,1,1
40,No,Travel_Rarely,668,Research & Development,19,3,Technical Degree,1,632,1,Male,72,2,2,Manufacturing Director,4,Single,7506,15377,4,Y,No,16,3,1,80,0,9,0,2,9,9,7,9
22,Yes,Travel_Rarely,1457,Research & Development,24,3,Human Resources,1,633,4,Female,53,3,2,Healthcare Representative,2,Divorced,10567,13003,3,Y,Yes,20,3,3,80,0,4,6,1,2,1,1,2
47,No,Travel_Rarely,1335,Research & Development,11,3,Life Sciences,1,634,2,Female,54,2,2,Healthcare Representative,4,Married,7997,13017,4,Y,No,21,3,4,80,2,11,1,3,0,0,0,0
21,Yes,Travel_Rarely,1428,Research & Development,21,2,Other,1,635,2,Male,60,1,5,Manufacturing Director,1,Married,17584,11296,7,Y,No,23,3,2,80,0,3,0,1,3,0,1,1
43,No,Travel_Rarely,110,Research & Development,4,3,Marketing,1,636,4,Female,34,1,1,Research Director,4,Married,6784,21372,1,Y,No,19,3,1,80,0,0,4,3,0,0,0,0
39,No,Travel_Rarely,1424,Research & Development,10,3,Technical Degree,1,637,2,Female,46,1,4,Laboratory Technician,2,Married,14516,9889,7,Y,No,20,3,4,80,0,14,2,1,7,1,0,6
57,No,Travel_Rarely,319,Sales,8,1,Human Resources,1,638,4,Male,80,3,1,Manager,3,Married,3755,20051,3,Y,No,23,3,4,80,0,5,2,4,0,0,0,0
29,No,Travel_Rarely,496,Human Resources,17,4,Life Sciences,1,639,2,Male,94,4,1,Manager,1,Single,3043,14271,6,Y,No,22,3,1,80,1,3,3,3,2,0,2,1
56,No,Non-Travel,989,Research & Development,13,4,Medical,1,640,3,Male,64,1,2,Manufacturing Director,4,Married,11083,26915,9,Y,No,11,3,3,80,1,9,3,1,0,0,0,0
36,No,Travel_Rarely,493,Human Resources,28,2,Other,1,641,2,Male,85,2,1,Manager,4,Married,4722,5878,5,Y,Yes,12,4,3,80,2,3,3,4,0,0,0,0
